"0","1468930888","Tue Apr 07 04:27:36 PDT 2009","NO_QUERY","nicktesto","Starbucks. I need coffee!!!!!! Then school "
"0","1468956227","Tue Apr 07 04:34:47 PDT 2009","NO_QUERY","JeanneBehr","Snow in April is really depressing. "
"0","1468981604","Tue Apr 07 04:41:53 PDT 2009","NO_QUERY","tracey_lynn","I wish I had been home in time to sleep next to my husband before he went to work for once.  "
"0","1469004200","Tue Apr 07 04:47:59 PDT 2009","NO_QUERY","edwardli","I am very close to buying a MacBook "
"0","1469041373","Tue Apr 07 04:57:40 PDT 2009","NO_QUERY","BenJacob","Damn, I just broke that wooden writing pad. which I usually uses when sketching.. and writing while on bed.. or relaxing on chair. "
"0","1469066314","Tue Apr 07 05:03:52 PDT 2009","NO_QUERY","emielvanwegen","Oh no...!  It's expense report time;  over 4 cm of receipts  "
"0","1469067420","Tue Apr 07 05:04:09 PDT 2009","NO_QUERY","alltimelowjody","@chantelYO chantelllll. im gonna cry now. "
"0","1469068339","Tue Apr 07 05:04:23 PDT 2009","NO_QUERY","omglaura","is starving but nothing looks appealing in my fridge "
"0","1469085507","Tue Apr 07 05:08:33 PDT 2009","NO_QUERY","zigojacko","I was stuck in bed all day yesterday with the most savage of migraines  Was absolute torture... Anyone else get something similar at all?"
"0","1469170141","Tue Apr 07 05:28:25 PDT 2009","NO_QUERY","Munkles","33 precious minutes with my one and only then no more til tomorrow "
"0","1469188038","Tue Apr 07 05:32:18 PDT 2009","NO_QUERY","kelseymccool","Horrible day so far and it's only 7:30 am "
"0","1469283886","Tue Apr 07 05:52:49 PDT 2009","NO_QUERY","shinemydarling","@Kal_Penn The episode broke my heart, even though we'd speculated that this was what was coming   Will miss you terribly on the show."
"0","1469334070","Tue Apr 07 06:03:00 PDT 2009","NO_QUERY","MinaLiyu","Still pffffffffffffffffffffffffffff, I want to go home "
"0","1469357588","Tue Apr 07 06:07:37 PDT 2009","NO_QUERY","jkitty69","In Val d'Or, waiting for my wife and youngest's flight to leave. a long drive to Chisasibi for me. "
"0","1469421366","Tue Apr 07 06:19:52 PDT 2009","NO_QUERY","Shyrlie","He is dead on House "
"0","1469442644","Tue Apr 07 06:23:48 PDT 2009","NO_QUERY","sandrasteria","8.30 pm still at Musica. *sigh... "
"0","1469448015","Tue Apr 07 06:24:47 PDT 2009","NO_QUERY","KirbyEatsNeko","Waaaa my boss is here 2day  &lt;The*4th*Death&gt;"
"0","1469496706","Tue Apr 07 06:33:35 PDT 2009","NO_QUERY","KaraHoisi","Rainy day in boston "
"0","1469549078","Tue Apr 07 06:42:59 PDT 2009","NO_QUERY","Oceano78","@swishbaby omg i was hoping she was found alive  sadness"
"0","1469585578","Tue Apr 07 06:49:29 PDT 2009","NO_QUERY","gnarkills","I don't think I want to see that episode of House "
"0","1469695157","Tue Apr 07 07:08:50 PDT 2009","NO_QUERY","zzsiob","Is off to get some work done "
"0","1469721188","Tue Apr 07 07:13:25 PDT 2009","NO_QUERY","Alana_Taylored","Busy, busy...me {Its is too cold} I don't want to go outside "
"0","1469725609","Tue Apr 07 07:14:11 PDT 2009","NO_QUERY","dfotrain","misses having a roommate that would go get ice cream or go to the store in the middle of the night. kuhn, that means you. "
"0","1469978167","Tue Apr 07 07:59:19 PDT 2009","NO_QUERY","FROactiv","Seems like twitter is glitching again... Last two tweets have been stuck @ the top...  *crawls back under social networking rock*"
"0","1469978691","Tue Apr 07 07:59:25 PDT 2009","NO_QUERY","rockstarbn","Oh Noele.. Huntsmans are beyond any horrible scary word.. i HATE them.. they FREAK ME THE FUCK OUT!!! &amp; theyre freakin HUGE  FUCKERS!!!"
"0","1470119566","Tue Apr 07 08:24:21 PDT 2009","NO_QUERY","milkman10169","its amazing what a bonehead I  am sometimes. I need to start paying attention I think. "
"0","1470121136","Tue Apr 07 08:24:38 PDT 2009","NO_QUERY","iangtodd","not more rain "
"0","1470148874","Tue Apr 07 08:29:38 PDT 2009","NO_QUERY","kkoch3583","Back to work after 9 glorious days in FL/Bahamas. Wish i was still there in the 80+* weather, rather than in the 35* weather here. "
"0","1470180425","Tue Apr 07 08:35:14 PDT 2009","NO_QUERY","Mummrana","@EstelleDarlings Honestly, you can only speak to urself because no 1 cares @the airport. Someone will always direct u 2 the next person "
"0","1548306694","Fri Apr 17 20:35:37 PDT 2009","NO_QUERY","ctran08","@IAMtheCOMMODORE You guys should do your acostic performance at 5! I have a championship meet tomorrow that won't end til then.  -Cami"
"0","1548318126","Fri Apr 17 20:37:28 PDT 2009","NO_QUERY","jamesdrinkard","@SweetLeafCEO I actually turned my TV on to watch the interview but saw nothing  Did I miss something?!"
"0","1548345298","Fri Apr 17 20:41:55 PDT 2009","NO_QUERY","Skypilot_DS","at work... forgot my phone at home "
"0","1548577189","Fri Apr 17 21:20:48 PDT 2009","NO_QUERY","jose3030","That new Rick Ross CD = A-, A- due to that terrible Tricky Stewart / The-Dream feature.  And I'm a Tricky Stewart stan. "
"0","1548664010","Fri Apr 17 21:35:54 PDT 2009","NO_QUERY","Cathyroxx","so sad !!  there's no more cereal ! hahaha LOL !!"
"0","1548812390","Fri Apr 17 22:02:44 PDT 2009","NO_QUERY","StephanieLynn07","http://twitpic.com/3i6lu - boo for it disappearing "
"0","1548862923","Fri Apr 17 22:12:43 PDT 2009","NO_QUERY","NTMJ","@amilyn @shennyunho Yes exams in two weeks... "
"0","1550709833","Sat Apr 18 07:01:17 PDT 2009","NO_QUERY","ladilik3","tired..way too early 2 b up  waiting 4 tonight !!!"
"0","1550845594","Sat Apr 18 07:25:48 PDT 2009","NO_QUERY","taleda","ugghh,why am i awake "
"0","1551019769","Sat Apr 18 07:55:37 PDT 2009","NO_QUERY","razo2006","Finished the HW... going to lay down till Mason gets up from his nap! Probably won't be long "
"0","1551262947","Sat Apr 18 08:35:06 PDT 2009","NO_QUERY","pinkmeg5","couldn't climb due to the rain "
"0","1551292033","Sat Apr 18 08:39:59 PDT 2009","NO_QUERY","daniebaby9","@sfresh I know I need someone to save me and take me to the park.. "
"0","1551300383","Sat Apr 18 08:41:18 PDT 2009","NO_QUERY","Jeri1204","@CoachYeomans yes "
"0","1551387304","Sat Apr 18 08:55:31 PDT 2009","NO_QUERY","over40something","@WollemiPine  It's the weekend!! This will be my last late night, as I'm back to work on Monday "
"0","1551418174","Sat Apr 18 09:00:23 PDT 2009","NO_QUERY","tractor_girl99","Well done to Wolves for getting promoted I'm very upset that Charlton are now confirmed to be playing Division 1 next season "
"0","1551484364","Sat Apr 18 09:10:45 PDT 2009","NO_QUERY","cupcake0309","I'm watching tv!!! That must sound like a lot of fun Boohoo its raining "
"0","1551587324","Sat Apr 18 09:27:05 PDT 2009","NO_QUERY","dabs7","67 degrees, but here comes the rain  "
"0","1551638571","Sat Apr 18 09:35:05 PDT 2009","NO_QUERY","Casey5279","im lonely  keep me company! 22 female, Springfield - Massachusetts"
"0","1551640070","Sat Apr 18 09:35:19 PDT 2009","NO_QUERY","tnybutdangerous","ughhhh. i'm getting sicker.  but i'm still going to prom. if only i could convince my parents to let me stay in a hotel with my friends "
"0","1551680402","Sat Apr 18 09:41:46 PDT 2009","NO_QUERY","KatjaPresnal","@TodaysMoms Sorry I missed the show yesterday  Sounded so much fun!"
"0","1551704736","Sat Apr 18 09:45:32 PDT 2009","NO_QUERY","johngoldsby","@bestoman Thanks! R &amp; R is my original on the album. I just realized that u r in Finland and lastfm is going to be charging there soon. "
"0","1551739827","Sat Apr 18 09:51:01 PDT 2009","NO_QUERY","WWEMaria","V. has left to go meet up with some friends. So very bored. Gem won't even entertain me "
"0","1551805952","Sat Apr 18 10:01:16 PDT 2009","NO_QUERY","AmandaPatchin","@lillivonshtupp Sorry. No Twachos for of today. "
"0","1551832600","Sat Apr 18 10:05:19 PDT 2009","NO_QUERY","kcrn81","Rainy Day blues "
"0","1551870778","Sat Apr 18 10:11:12 PDT 2009","NO_QUERY","Manwhiches","Now I have to wait for her she says. "
"0","1551966941","Sat Apr 18 10:26:19 PDT 2009","NO_QUERY","nikimsanders","ah well, back to the grind "
"0","1551995533","Sat Apr 18 10:30:48 PDT 2009","NO_QUERY","recullen","I don't wanna work for 13 hours tonight "
"0","1551998432","Sat Apr 18 10:31:16 PDT 2009","NO_QUERY","shawnp0wers","@Janiece65 I take back my smugness at your snow.  I'd trade.  Our wasps are waking up.  "
"0","1552001767","Sat Apr 18 10:31:46 PDT 2009","NO_QUERY","halotwo","@trent_reznor @rob_sheridan Is there a way to save a copy of a PM sent through Access? I don't think it saved the one I just sent. "
"0","1553273089","Sat Apr 18 13:49:43 PDT 2009","NO_QUERY","freecity2008","Miley isn't feeling well "
"0","1553300781","Sat Apr 18 13:54:04 PDT 2009","NO_QUERY","Cora3723","im lonely  keep me company! 22 female, Lansing - Michigan"
"0","1553515603","Sat Apr 18 14:28:35 PDT 2009","NO_QUERY","alexpham4","Why is my dad being a pain in neck today? Can someone please take me to a happy place? "
"0","1553582371","Sat Apr 18 14:39:27 PDT 2009","NO_QUERY","xXEllez","I haven't tweeted much today "
"0","1553608466","Sat Apr 18 14:43:40 PDT 2009","NO_QUERY","brinirox","my mom's making me delete my twitter goodbye tweets "
"0","1553613360","Sat Apr 18 14:44:28 PDT 2009","NO_QUERY","moominboy","@benher It wasn't a very good advice "
"0","1553674468","Sat Apr 18 14:54:27 PDT 2009","NO_QUERY","xenon21","@StefansBelle  Is so annoying. Our makeshift defence behaved like makeshift. I h8 injuries! If we had a defense, I think we'd have won"
"0","1553700136","Sat Apr 18 14:58:40 PDT 2009","NO_QUERY","suzannemichal","@CherylMcKinnon sorry about your cat "
"0","1553732462","Sat Apr 18 15:03:44 PDT 2009","NO_QUERY","electrofreak","#asot400 he said video should be up... but it is not.  Lovin' the audio, tho!"
"0","1553741747","Sat Apr 18 15:05:13 PDT 2009","NO_QUERY","yordanos","What a day.....running around....bro lost his game  and i'm @ work for d night....."
"0","1553830385","Sat Apr 18 15:19:38 PDT 2009","NO_QUERY","MissMita","Beautiful day ruined by copious amounts of schoolwork. "
"0","1553852474","Sat Apr 18 15:23:14 PDT 2009","NO_QUERY","JeremyGMoore","Can't wait to spend the day with Davina today! She's been in Melbourne all week and I'm missing her!!! "
"0","1553861310","Sat Apr 18 15:24:45 PDT 2009","NO_QUERY","Benchewan","Just cleaned patio! Now other chores "
"0","1553887006","Sat Apr 18 15:29:02 PDT 2009","NO_QUERY","DanielleCain","it was supposed to be warm today. now its raining "
"0","1553975723","Sat Apr 18 15:43:37 PDT 2009","NO_QUERY","Jesuspunkrokr","@allanxpress well , its okay but when it rains its bad. We got a lake in our yard "
"0","1554004426","Sat Apr 18 15:48:24 PDT 2009","NO_QUERY","annalis409","Murphy went to the vet and got blood drawn today, and a shot, he's got a bandaged paw "
"0","1554016088","Sat Apr 18 15:50:21 PDT 2009","NO_QUERY","bethanjade","Give it a name tomorrow gotta get up early "
"0","1554134742","Sat Apr 18 16:09:50 PDT 2009","NO_QUERY","vickijonasx","god i'm still tired . well guess who kept me awake ? haha don't blame you . that meant i didn't get my twelve hours sleep last night "
"0","1554159662","Sat Apr 18 16:13:56 PDT 2009","NO_QUERY","KnowMeLoveMe","@MDSteelerGal I'm back. Did you unfollow me? "
"0","1554494833","Sat Apr 18 17:09:00 PDT 2009","NO_QUERY","coverdinchainz","sick of washington.. i just miss my friends "
"0","1555722147","Sat Apr 18 20:30:34 PDT 2009","NO_QUERY","kngzjay","i have one follower... accomplished? "
"0","1555790393","Sat Apr 18 20:42:02 PDT 2009","NO_QUERY","IveGotUCovered","@meesterbob I'm sorry Meesterbob  Anything we can do to cheer you up?"
"0","1555812786","Sat Apr 18 20:45:54 PDT 2009","NO_QUERY","deet09"," wishing he didn't make me smile; my heart wouldn't jump so daggone much and confirm what I've tried to deny: i still love him."
"0","1555903316","Sat Apr 18 21:01:57 PDT 2009","NO_QUERY","mactavish","@Selasphorus I hated finding unagi on the red list in @montereybayaq's sushi buying guide. "
"0","1555955466","Sat Apr 18 21:11:17 PDT 2009","NO_QUERY","Chorazin","Ugh, got a notice from 1and1 that they had a problem making my hosting account. Can't call them till Monday. "
"0","1556039968","Sat Apr 18 21:27:13 PDT 2009","NO_QUERY","pooponer","Pf changs* fucking autofill "
"0","1556040360","Sat Apr 18 21:27:18 PDT 2009","NO_QUERY","kellygirl27","@race_12_1 I was afraid of that  Would it be wrong to skip out on m brother's gig even though the entire family's going? :p *sob*"
"0","1556041342","Sat Apr 18 21:27:29 PDT 2009","NO_QUERY","theresa2010","home. bored. last day of vaca tomorrow.  drinking Rally. text mehhhh"
"0","1556265546","Sat Apr 18 22:12:05 PDT 2009","NO_QUERY","i_parasite","parasitk: Pixel Form kicked ass. Other performances were good. Boring Machines was boring.  sorry dude! http://tinyurl.com/cdjl2a"
"0","1556292372","Sat Apr 18 22:17:40 PDT 2009","NO_QUERY","mollyloretta","@sarahdope i need dibs "
"0","1556327892","Sat Apr 18 22:25:18 PDT 2009","NO_QUERY","JamieElizabeth3","Rummicube just started and I haven't put anything down     http://twitpic.com/3ky2m"
"0","1556329062","Sat Apr 18 22:25:33 PDT 2009","NO_QUERY","farmgal_89","Needs 2 be with her baby ...... "
"0","1556333477","Sat Apr 18 22:26:31 PDT 2009","NO_QUERY","fallinginlovee","My cat is trying to sit on my laptop "
"0","1556461386","Sat Apr 18 22:55:44 PDT 2009","NO_QUERY","ukscriptwriter","I'm not well  I've got a whole ENT thing going on. Someone out there gave it to me. Evil person they are (directing that at the wife)."
"0","1556544271","Sat Apr 18 23:15:54 PDT 2009","NO_QUERY","Tonithepirate","My God-brother is back in the hospital.  please keep him in you're thoughts/prayers."
"0","1556656546","Sat Apr 18 23:44:55 PDT 2009","NO_QUERY","ashley_durham","@twistedrufus   I'm sorry.  Yea, I'm totally free whenever you wanna talk.  Just please, no shooting.  I'd be sad"
"0","1556759516","Sun Apr 19 00:12:42 PDT 2009","NO_QUERY","cacarr","Were I to meet one of these PhD Linguist marketing consultants, would get groin-punchy, unless he or she is way bigger than me. "
"0","1556854992","Sun Apr 19 00:40:53 PDT 2009","NO_QUERY","raihanamcfly","@tommcfly nah. had my sweets taken away though. my poor ears hurt like hell the whole flight. "
"0","1556860589","Sun Apr 19 00:42:36 PDT 2009","NO_QUERY","wyatthaplo","Up early as usual. I can't help it my body clock is stuck  Going to a bbq later Happy Birthday @cheekychen!!"
"0","1556879092","Sun Apr 19 00:48:13 PDT 2009","NO_QUERY","chelsea_anstee","i feels as if my madori was sick of me drinking it and fell off the bench in spite "
"0","1556916340","Sun Apr 19 01:00:04 PDT 2009","NO_QUERY","IV2NV","i wish sunday was over already grrrr   almost monday yay! "
"0","1556956120","Sun Apr 19 01:12:47 PDT 2009","NO_QUERY","CuriousJohn","Did Twitter temporarily disable editing whos tweets go to your mobile? Currently, I can neither turn specific ppl on nor off "
"0","1557025765","Sun Apr 19 01:35:49 PDT 2009","NO_QUERY","bridget_m_","@ruby_may ahhhh that's whats gian was.. how was yours? sorry I couldn't come   xx"
"0","1557043094","Sun Apr 19 01:41:41 PDT 2009","NO_QUERY","XxJonasGomezxX","updated my twitter  isn't it tweet ;D baha . misses sammie "
"0","1557070152","Sun Apr 19 01:50:49 PDT 2009","NO_QUERY","bexiclepop","@gfalcone601 its worse than the normal version but it does make me laugh!would much rather be watching that than be at work "
"0","1557134666","Sun Apr 19 02:12:33 PDT 2009","NO_QUERY","TheChrisD","Well that was eventful. W/D to Vettel, but very disappointing that Sutil and Force India didn't get sixth. Big shame  #f1"
"0","1557150759","Sun Apr 19 02:18:23 PDT 2009","NO_QUERY","snxy","@IvanIker 5 hours! and i wish i culd go!  #asot400"
"0","1557203543","Sun Apr 19 02:37:45 PDT 2009","NO_QUERY","fjkeogh","@MANDY_EMMERSON me to but cannot anymore  have a good one "
"0","1557226250","Sun Apr 19 02:46:13 PDT 2009","NO_QUERY","Sighmoan","doesn't want the holidays to end.. "
"0","1557230618","Sun Apr 19 02:47:56 PDT 2009","NO_QUERY","TLM26","I've been awake for almost 24 hours and still can't sleep "
"0","1557238903","Sun Apr 19 02:51:11 PDT 2009","NO_QUERY","gwain_mcfly","oh gosh :S school tomorrow. to-do list: french, english, study welsh, graphics...artbooks nowhere to be found. "
"0","1557296541","Sun Apr 19 03:13:20 PDT 2009","NO_QUERY","Leah_Tarbuck","really needs to start revising... "
"0","1557304391","Sun Apr 19 03:16:15 PDT 2009","NO_QUERY","PeaceIsFree","@EmEmEmma  its such a sad day"
"0","1557310225","Sun Apr 19 03:18:35 PDT 2009","NO_QUERY","andreatangg","my internet connection sucks monkey's butt "
"0","1557335535","Sun Apr 19 03:28:36 PDT 2009","NO_QUERY","ShenMansell","@majicDave - Nice graph. My games aren't doing quite as well sadly  . GumDrops lite is topping out at 30 downloads a day right now."
"0","1557361408","Sun Apr 19 03:38:20 PDT 2009","NO_QUERY","speed_ofsound","Doing my homework. �� Booooring. "
"0","1557373422","Sun Apr 19 03:43:03 PDT 2009","NO_QUERY","abcdefglynis","i've read so much notes that im feeling giddy now and idk, the medicine is making my throat very dry "
"0","1557452425","Sun Apr 19 04:12:09 PDT 2009","NO_QUERY","Joliennn","ohh and hell begins tomorrow... again. i dont wanna goooo "
"0","1557494171","Sun Apr 19 04:27:18 PDT 2009","NO_QUERY","_shona","studying again.. swear to god this better all be worth it "
"0","1557506864","Sun Apr 19 04:31:44 PDT 2009","NO_QUERY","caroruiz","poor little Nico is feeling worse  toddlers shouldn't be able to get sick"
"0","1557547816","Sun Apr 19 04:46:08 PDT 2009","NO_QUERY","allriffnoraff","#Dogma is on tonight and I'm not gonna miss it this time. (Famous last words) "
"0","1557579414","Sun Apr 19 04:57:00 PDT 2009","NO_QUERY","alanakf","is disappointed. damn you for getting my hopes up! "
"0","1557645083","Sun Apr 19 05:17:46 PDT 2009","NO_QUERY","quinnmiyashiro","We'll miss Robbie aka R2D2  Good show tonight, good times."
"0","1557663535","Sun Apr 19 05:23:36 PDT 2009","NO_QUERY","KhaledT","it's bed time, the hardest part of the day  can't sleep as usual"
"0","1557680080","Sun Apr 19 05:28:48 PDT 2009","NO_QUERY","harlequeen","Back to work today. "
"0","1557779314","Sun Apr 19 05:58:02 PDT 2009","NO_QUERY","Kate1157","i have a headache "
"0","1557794569","Sun Apr 19 06:01:57 PDT 2009","NO_QUERY","TheSquall","Ok wtf. Why did my pc reboot itself last night? I lost all my Firefox tabs "
"0","1557803225","Sun Apr 19 06:04:19 PDT 2009","NO_QUERY","MatchaBucha","@bnarayan1511 indeed very awesome, and yet I'm finding it almost time to detox from trance  #asot400"
"0","1557959811","Sun Apr 19 06:44:14 PDT 2009","NO_QUERY","pure_kim","last day of holz "
"0","1558003195","Sun Apr 19 06:54:28 PDT 2009","NO_QUERY","SaraCraigers","@srah_scottydog it would be a wonderful idea if my mum wasn't digging away in the garden...noise noise noise. "
"0","1558003822","Sun Apr 19 06:54:37 PDT 2009","NO_QUERY","ocean_girl","amazingly fun night...I miss nights like that. now back to reality and lots of work. probably gonna be in the lib most of the day "
"0","1558014230","Sun Apr 19 06:56:59 PDT 2009","NO_QUERY","kcoopr","@TheConeZone Hulu content not available outside the US  can't see your greatest moments"
"0","1558016223","Sun Apr 19 06:57:27 PDT 2009","NO_QUERY","AlexArnold_","Revision time  Exams all this week ! Bummer."
"0","1558139342","Sun Apr 19 07:24:07 PDT 2009","NO_QUERY","Gemini90","I think I have a sinus infection "
"0","1558182216","Sun Apr 19 07:32:54 PDT 2009","NO_QUERY","titalarasati","Tomorrow: 9am class, 11am dentist app (root canal! arrgh), 5pm meeting. Between 11am-5pm? In pain, perhaps "
"0","1558230737","Sun Apr 19 07:42:54 PDT 2009","NO_QUERY","_djmilkyy_","back to college tomorrow "
"0","1558258180","Sun Apr 19 07:48:23 PDT 2009","NO_QUERY","DrJanetDavies","Visit to Leicester over   Had fun watching filming of zombies invading the city streets. An early morning surprise for residents. 7.00am!!"
"0","1558363082","Sun Apr 19 08:08:25 PDT 2009","NO_QUERY","hlrichingssmith","@kellysmelly1  lots this hols, but has hardly seen u. none of us have hardly seen u.  and we all miss u so much. seen u"
"0","1558585839","Sun Apr 19 08:49:20 PDT 2009","NO_QUERY","stars_are_fire","her squad performed early. i ran in to watch n didnt take pics. "
"0","1558613176","Sun Apr 19 08:54:11 PDT 2009","NO_QUERY","lauraa_","Oo good desperate housewives tonight .. Edie dies though  but a bit of drama never made bad tele."
"0","1558615054","Sun Apr 19 08:54:29 PDT 2009","NO_QUERY","orbitaldiamonds","@muckalarkuary Yyyyup. "
"0","1558728268","Sun Apr 19 09:13:58 PDT 2009","NO_QUERY","lrlaurie","Just hanging out with Colin. The rest of the fam is gone "
"0","1558876365","Sun Apr 19 09:38:54 PDT 2009","NO_QUERY","SpazzFace","I wanna talk to rachael "
"0","1558968718","Sun Apr 19 09:54:10 PDT 2009","NO_QUERY","Ascotiel","Had a bit of a rough day and have slowly worked my way through the medicine cabinet - ending with the diazepam...which has worked best "
"0","1559002671","Sun Apr 19 09:59:46 PDT 2009","NO_QUERY","gauiii","@Bunnydoll i need a unicorn too! "
"0","1559091501","Sun Apr 19 10:14:08 PDT 2009","NO_QUERY","elleb87","@littledotty aggro should be included in my middle name; it follows me wherever i go  life, work, uni its everywhere"
"0","1559226682","Sun Apr 19 10:35:40 PDT 2009","NO_QUERY","gizmokj","I'm hungry and I don't know what to eat "
"0","1559379624","Sun Apr 19 10:59:20 PDT 2009","NO_QUERY","N3NY","Aww  Im Sorry My Lap Top Died On Me.."
"0","1559414349","Sun Apr 19 11:04:40 PDT 2009","NO_QUERY","aac74","it's the end, see you on friendfeed  re: http://ff.im/2dNJV"
"0","1559415824","Sun Apr 19 11:04:54 PDT 2009","NO_QUERY","glamorouslyill","i love the super nice weather.. now i must pick csm or skyline  fudge!! i need help!!"
"0","1559419445","Sun Apr 19 11:05:28 PDT 2009","NO_QUERY","rayne127","Off to work...boyfriend going home.. so sad "
"0","1559511066","Sun Apr 19 11:19:57 PDT 2009","NO_QUERY","jessicatsang","Chuffed to see that Man U have been knocked out FA Cup by Everton xD ....The team that beat LFC "
"0","1559512051","Sun Apr 19 11:20:07 PDT 2009","NO_QUERY","sugarghc","i�m back from encounter with my best freind laura ... it was really awesome ... miss you by now!!! "
"0","1559643178","Sun Apr 19 11:40:40 PDT 2009","NO_QUERY","wishishere","@born2shine4ever omg forreal?! im still in bmore!  whens he comin back?"
"0","1559669093","Sun Apr 19 11:44:43 PDT 2009","NO_QUERY","firewolftracks","Internet issues again "
"0","1559702405","Sun Apr 19 11:49:55 PDT 2009","NO_QUERY","MaggieHackett","@jasonbradford Sorry to hear chickababy didn't win  haha"
"0","1559707456","Sun Apr 19 11:50:40 PDT 2009","NO_QUERY","kuklamoo","hehe that would be cool actually .. i really wanted to see them "
